,Avg Profits,Avg Net Points,Standard Deviation,Minimum Net Points,Maximum Net Points,Total Window Sum Profits,Total Window Sum Net Points
08:30:00,4431.818181818182,1.7727272727272727,1.7049854442761265,-3.3295454545454546,1.0568181818181819,97500.0,39.0
09:00:00,-3238.6363636363635,-1.2954545454545454,1.962888842487036,-3.784090909090909,1.0340909090909092,-71250.0,-28.5
09:30:00,-1279.7619047619048,-0.5119047619047619,1.9845660828551221,-3.8095238095238093,1.0595238095238095,-26875.0,-10.75
10:00:00,1590.909090909091,0.6363636363636364,1.6817621032650902,-2.8636363636363638,1.0340909090909092,35000.0,14.0
10:30:00,4090.909090909091,1.6363636363636365,1.5143432734040125,-2.8636363636363638,1.0,90000.0,36.0
11:00:00,511.3636363636364,0.20454545454545456,1.860547808586386,-3.3181818181818183,1.0681818181818181,11250.0,4.5
11:30:00,4289.772727272727,1.7159090909090908,1.570063103838872,-2.647727272727273,1.0,94375.0,37.75
12:00:00,446.42857142857144,0.17857142857142858,1.721690688965315,-2.9404761904761907,1.0714285714285714,9375.0,3.75
12:30:00,-2916.6666666666665,-1.1666666666666667,2.1336152368774224,-3.5714285714285716,1.0238095238095237,-61250.0,-24.5
13:00:00,-4464.285714285715,-1.7857142857142858,1.975636674866586,-3.392857142857143,1.119047619047619,-93750.0,-37.5
13:30:00,3273.809523809524,1.3095238095238095,1.7249102183509746,-3.3333333333333335,1.1071428571428572,68750.0,27.5
14:00:00,833.3333333333334,0.3333333333333333,1.6744485539690186,-2.8214285714285716,1.0238095238095237,17500.0,7.0
14:30:00,1428.5714285714287,0.5714285714285714,2.0196672979637835,-4.011904761904762,1.1071428571428572,30000.0,12.0
15:00:00,-6187.5,-2.475,2.096042236995636,-3.175,0.75,-123750.0,-49.5
