,Avg Profits,Avg Net Points,Standard Deviation,Minimum Net Points,Maximum Net Points,Total Window Sum Profits,Total Window Sum Net Points
08:30:00,6118.421052631579,2.4473684210526314,1.6346066417731293,-2.9473684210526314,1.0789473684210527,116250.0,46.5
09:00:00,7664.473684210527,3.0657894736842106,1.4621038806333815,-2.710526315789474,1.0,145625.0,58.25
09:30:00,-3388.157894736842,-1.355263157894737,1.8748343088568278,-2.986842105263158,1.0,-64375.0,-25.75
10:00:00,6019.736842105263,2.4078947368421053,1.390974594175683,-2.4078947368421053,1.0,114375.0,45.75
10:30:00,690.7894736842105,0.27631578947368424,1.5407491863314442,-2.210526315789474,0.868421052631579,13125.0,5.25
11:00:00,2598.684210526316,1.0394736842105263,1.2362510068385326,-1.25,1.0,49375.0,19.75
11:30:00,2138.157894736842,0.8552631578947368,1.3064298295703196,-1.6578947368421053,0.7631578947368421,40625.0,16.25
12:00:00,2335.5263157894738,0.9342105263157895,1.4646200179121818,-1.8289473684210527,1.0,44375.0,17.75
12:30:00,-2335.5263157894738,-0.9342105263157895,1.4873908604292065,-1.763157894736842,1.0,-44375.0,-17.75
13:00:00,1546.0526315789473,0.618421052631579,1.4028167801475624,-1.7894736842105263,1.0,29375.0,11.75
13:30:00,3947.3684210526317,1.5789473684210527,1.4948709284786332,-1.75,0.9210526315789473,75000.0,30.0
14:00:00,855.2631578947369,0.34210526315789475,1.7240000042910943,-2.539473684210526,1.013157894736842,16250.0,6.5
14:30:00,4868.421052631579,1.9473684210526316,1.2786102237120782,-2.039473684210526,1.0,92500.0,37.0
15:00:00,1289.0625,0.515625,1.1803412514024065,-0.859375,0.734375,20625.0,8.25
